Analyte	N	Model Family	Link Function	Extreme Outliers	K-S Statistic	K-S p-value	Converged	Intercept	C(LaborInitiation)[T.1]	C(Smoker)[T.1.0]	C(IllicitDrugUser)[T.1.0]	WksGest	PregravidBMISquared	Intercept_p	C(LaborInitiation)[T.1]_p	C(Smoker)[T.1.0]_p	C(IllicitDrugUser)[T.1.0]_p	WksGest_p	PregravidBMISquared_p	Pseudo_R_Squared	pval_adj
FIRRE	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.259251955703155	-0.02845003124024409	-0.019343995693303695	0.10269944169723655	-0.0394439084586215	-2.6328670684740048e-05	9.844874684100761e-74	0.6808404415588893	0.8865588277538886	0.430641102759976	0.00012407771953188058	0.7793351317435753	0.0031873203818492124	0.006107318701664239
PDGFD	160	Gamma	Log	False	0.9312499999999994	1.8403867401793993e-186	True	1.7071693323038586	0.08466865898668458	-0.23008326834892134	0.17562345096418897	0.08502497854718026	0.000518391223885588	0.04785256633284288	0.5707164941289428	0.4318861387991517	0.5324645265885687	0.00012709635292527659	0.010610181794532242	0.01393635037458707	0.006227721293338553
hsa-miR-184	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	4.772453321894494	0.20502032432178646	-0.43224981674849383	0.2001902682829464	0.05418336179052391	0.00016088279760803127	4.074893436718922e-18	0.03127015749663966	0.020549498705968124	0.2643478036016913	0.00012785813709265912	0.21351605236612559	0.008190733639688585	0.006228688943344271
OBSCN	160	Gamma	Log	True	0.93125	1.8403867401765456e-186	True	8.386098081686153	-0.19258424507209043	-0.031320027977187026	-0.0725620826419287	-0.04800795811738118	-0.00026408316008856456	2.194159640647243e-71	0.06654161115634148	0.8538536359045839	0.6171350214678217	0.00012826129098263622	0.058093564148613525	0.008794560215207303	0.006228688943344271
TSPAN13	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.813916703194342	-0.05562708263987193	0.06920889639527239	0.0384339417617931	-0.04394093862712095	-3.063631612179928e-05	1.6845089730937435e-68	0.4718782260971488	0.6479674531535469	0.7919071987603747	0.0001309533858547289	0.7705552322733237	0.004626468215560786	0.00633115969478996
IGHE	160	Gamma	Log	False	0.925	2.049614645233447e-180	True	3.5141730629926022	0.06723275886227026	-0.04088924571322394	-0.16644979979920638	0.051399478377217964	9.449742579777004e-05	1.8774339373235916e-11	0.45790521321351363	0.8178684662615793	0.3293434914684418	0.00013384480354710826	0.44250707674424317	0.006948173892302734	0.006428234944227886
PLPP2	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	1.4318609973015095	0.2022836943192886	-0.07885459901694669	0.24844071220340241	0.08463273551815036	0.0003640638153079173	0.09661502688774694	0.17504160849605221	0.7874077904860984	0.3766474777080844	0.00013414316348039438	0.07239500969788899	0.015170716217515534	0.006428234944227886
ADIRF	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	2.407190147773887	0.24717422617568358	-0.1289362830322932	0.35062083369825053	0.07195752590375833	0.0001894627589141034	0.0010343415298171492	0.05159124058372611	0.6044872247605979	0.1427600240410442	0.00013684993762286366	0.2720912194479107	0.012748677507954387	0.006529182550269784
CD248	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	9.816228266905162	0.0003390656546872761	0.2501178613665245	-0.2613035781001898	-0.11454287916266494	-9.168083038885329e-06	4.4914158392571305e-17	0.998662536280272	0.528196454461345	0.49291559656045325	0.00013835292661596596	0.9733854084675703	0.02440114726486753	0.006572066094884182
LMNB1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.24745424788453	-0.04559413328473649	-0.004321018386333142	-0.02867249370352301	-0.05115602560797141	9.280254937771004e-05	9.351246869253006e-44	0.6141026138335047	0.9805526005593027	0.8663428028538545	0.00014039684226103784	0.44998547466035066	0.007016247586606683	0.006628109248281871
SLC11A1	160	Gamma	Log	True	0.93125	1.8403867401765456e-186	True	7.056131159358134	-0.032944218443858586	0.08398618725749563	-0.11328915597584216	-0.045823241841261714	-5.549745982610116e-05	8.171351155523688e-48	0.716986161147013	0.596053372600696	0.39299096588368543	0.00014075135469324436	0.6818049308572207	0.005672651053972744	0.006628109248281871
IGHA1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	5.2828632660477854	0.012249073881165862	-0.11642528015746634	0.01002415790158774	0.05214016347262611	0.00011061033071811647	3.7217316018234857e-23	0.8943705159070646	0.5197292898253782	0.9540081635288828	0.00014252157191294937	0.3774836341404374	0.0057630805770928495	0.006682541634780445
LCAL1	160	Gamma	Log	False	0.9312183287581669	1.9811357071760106e-186	True	4.993495220938572	0.1617916477155973	-0.2529548593071247	0.2808602401307294	0.055826388242424904	0.0002592325906205702	2.519747881637094e-18	0.10215350270515453	0.19238007726640138	0.13205673640090637	0.0001472261663671803	0.05389084729326146	0.007504953807630832	0.006873503166275482
PAMR1 (protein)	160	Gamma	Log	False	0.9380215571694507	1.1470537417301025e-193	True	0.12808220206506726	0.017122785847165797	-0.03717400112182598	0.11817334566188109	0.021285361877000454	4.623924250543398e-05	0.557831973693702	0.6507793438505107	0.6161434209994103	0.09726448252651514	0.00015233990972834922	0.36822139595785897	0.003242231019590869	0.0070818527266024904
PTPRQ	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	2.994581901905745	0.15756229390104665	-0.4276638138376172	0.2132148976471494	0.05940829463540344	0.0002805937794028413	9.207005310562646e-07	0.1356988778870015	0.038850422214425515	0.2838789306351227	0.0001530564713436636	0.05049198995456506	0.009077764536200572	0.007084886362878182
CDK14	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	3.2311541255899963	0.08546371149383311	-0.35522720908366257	0.22612849568964724	0.05102331994472176	7.574213199244836e-05	7.180931440371607e-10	0.346350119290864	0.045866331448780016	0.18599760515907005	0.00015449989075030227	0.5390098450530703	0.0065037535119502055	0.007121397506702491
LEP	160	Gamma	Log	False	0.9249999999999994	2.04961464523636e-180	True	15.823440319790212	-0.6904683830780998	-0.12068167888839865	-0.6860478634017253	-0.14567302148276629	-0.0010893856412505613	4.5230496205365336e-26	0.0077542775264728084	0.812353865213138	0.16025701657634062	0.0001564427303662375	0.0019869173144856445	0.06335878111557525	0.007164139439508801
CORO6	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	5.971483749968135	0.011709222931078678	-0.28999835770616156	0.3565889286731796	0.05570780499469061	0.00017412280174218024	2.058423605452938e-25	0.9060469793648532	0.13593444141030592	0.056415889008915844	0.00015739129327307653	0.19639163676775473	0.0060130275466570016	0.007164139439508801
KIF23	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.122037253978249	-0.04918217728168067	0.031171258115739953	-0.05926940314094703	-0.04968576107426673	5.372780067264522e-05	4.116591679752662e-44	0.5783290686824005	0.8573879782509551	0.7221905195983425	0.00015740295330415549	0.6549145128045251	0.006260423194303311	0.007164139439508801
hsa-miR-19b-3p	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	10.7631492216148	0.06482590731225923	-0.138363012352563	0.2028071529726571	-0.041341860684458456	-0.000254206497103548	5.58953073701964e-141	0.37904862713904497	0.3381981965265215	0.14409693351289987	0.00015968483345853407	0.011115319563660707	0.005182115810115517	0.007230453990821609
ECEL1P2	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	3.951851539658105	0.08614931041061985	-0.1467020376710959	0.3094576617699509	0.04109536686133177	-0.00011371810520384073	1.0109841567620019e-20	0.23968925917167383	0.30709756238014596	0.02497771731184373	0.0001601893189729737	0.25328437103753076	0.0050657183590236965	0.007230453990821609
CDK1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.016117553993876	-0.043932239098736225	0.12394245598500286	-0.06501605402799375	-0.05213852871394698	4.221393437781523e-05	6.407876202105266e-39	0.6368540933922713	0.49687546834420504	0.7107544847404927	0.00016271999581874514	0.7384462078199687	0.007326668765298083	0.0072543775185094665
O-methyltyrosine	160	Gamma	Log	False	0.6485352352741549	3.1521353171907695e-66	True	1.7444096012934618	-0.14222605520929693	-0.42191098536785565	0.35107351636190387	-0.0440371105536005	3.204965736567283e-05	0.00012233192438306943	0.07035909320324009	0.006175363997371213	0.017743936788261905	0.00016266810105810333	0.7640575005931797	0.04565285519823137	0.0072543775185094665
ATAD5	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.088803034527047	-0.03912924049648803	-0.050578807352056776	0.06068603773746181	-0.044856823706640896	-2.323704827664363e-05	5.198954541071015e-53	0.6250152399395639	0.7472478509438283	0.6874322101395347	0.00016267991650214053	0.8308233918788763	0.004423378152433655	0.0072543775185094665
PRSS8 (protein)	160	Gamma	Log	False	0.9937499999999977	0.0	True	1.8388032350933483	0.004561084818323652	0.015007048685836022	-0.006642408880970174	0.008884728522746955	6.817453155989999e-06	2.7267513003683775e-89	0.7740106889682131	0.6298651071504282	0.8243519673795181	0.00016702931499041864	0.7520726098351275	-0.0016881295279160824	0.0074161015855745875
PBXIP1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	5.470427530550056	0.030297108447783938	-0.24910322678284547	0.19513381828225904	0.04268789269612652	0.00011785794690414339	2.5831049128215093e-35	0.691499925045522	0.0960504505325303	0.17491766966085243	0.00016796556181615012	0.2558506685257169	0.00366690603722275	0.00742735520908976
ARHGAP28	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	8.137547710839385	-0.06092406387485755	-0.09667158736713377	0.04883130679935832	-0.05484206302770811	2.2254890984199323e-05	1.087217990418017e-46	0.5348133143385816	0.6153968110782446	0.7917391249889034	0.00016976780195792788	0.8674583744222086	0.006854173846349121	0.007476656476511496
cystathionine	160	Gamma	Log	False	0.5772220125630362	4.549156157636384e-51	True	3.2756692501617337	0.0517887186566195	-0.330036436283917	-0.026236529685499832	-0.08345600043116053	-2.920682519586035e-05	0.00014912619810884633	0.7290151856722691	0.2600850701157882	0.9257795751500836	0.0001718003780301623	0.8856488474646607	0.049356715771641024	0.007535663355693973
PLXDC2	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.840350064707016	-0.1496287019631745	-0.10941619653629098	0.10752668729885453	-0.05828411708903372	0.00011773936948608475	1.709276389333829e-38	0.1525369844704385	0.5935846220015983	0.5852798714325562	0.0001765066911770864	0.40731796872073345	0.00984808903233192	0.007680159146497383
TXNDC15 (protein)	160	Gamma	Log	False	0.9937366648567267	0.0	True	1.2046345736910347	0.018031182777602642	-0.012356597167246575	0.04752048489683685	0.01115268000594487	2.2206132228496768e-05	2.0093036157074714e-25	0.36750879749350485	0.7527489060503603	0.20745998491463657	0.00017596025565196421	0.41398546359355526	-0.0013437674413978584	0.007680159146497383
ANGPT2	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	10.765556927676611	-0.05414574071424472	-0.27186929864065923	0.5231154511205055	-0.10891869322284117	0.00034566065072134396	1.6141000970192694e-21	0.7818887131496288	0.4782538261877949	0.15568388090874039	0.00017812916133667738	0.1932689975461277	0.0327742717759979	0.00771987656183417
ZGRF1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	6.9286434842014994	-0.0649769959490904	0.05423500196602027	-0.017247197992841967	-0.04426241426997496	2.071734016064623e-05	2.705143136430575e-51	0.4143037983650567	0.7281554795440706	0.9084344121086274	0.00018213749638514674	0.8480641386385891	0.00480684786663188	0.007831192433508403
LAP3 (protein)	160	Gamma	Log	False	0.9887436441884287	3.347187300368e-312	True	0.6805854717587138	0.04420172061745446	-0.04457755178112699	0.05247218022664164	0.016878942399868223	4.9132686996166494e-05	0.0001040756893633998	0.1453128549945524	0.4537482439329338	0.35882712733626765	0.00018210508440282658	0.23344857461118507	0.0006131153369908215	0.007831192433508403
ENPP2 (protein)	160	Gamma	Log	False	0.8487206819357997	3.166607545560332e-131	True	-0.4910673628234538	0.05416858446554839	-0.03436401950091238	0.04914920398231431	0.02604995836304593	0.0001249650254913966	0.06997903980767008	0.24814101868396865	0.708607645128793	0.5780823295804776	0.00018562306690857592	0.049867252924689784	1.8989619212428366e-05	0.007887530163404254
CTSD (protein)	160	Gamma	Log	False	0.9937146087391517	0.0	True	1.2384479592021673	0.024910110679442987	0.01678531505518771	0.006779219352216585	0.011758710914316215	6.6190883302730806e-06	4.285279031686457e-24	0.23933515932291605	0.6858828566270272	0.8650348941086987	0.0001853923079537075	0.8179824927361188	-0.0013723564962189183	0.007887530163404254
PPIB (protein)	160	Gamma	Log	False	0.9996481839732775	0.0	True	1.840591894904752	0.0019208565060006844	0.0041078566045178455	0.00021887223295688485	0.004158339886776897	5.260746436557702e-06	0.0	0.7975042515286895	0.7795543795507479	0.9876190045124864	0.00018530519933827	0.6049854318598662	0.05699182997306551	0.007887530163404254
X-12117	160	Gamma	Log	False	0.6133050930828143	2.1837327444950573e-58	True	1.9415631995102303	-0.15996300969607413	-0.4102339852501603	0.17986173537558853	-0.04950478452520206	7.211541689257548e-05	0.00016527252644223624	0.07295034394500838	0.01898691660438933	0.2845449760183969	0.00018787718487690066	0.5518164566078406	0.027185636789532897	0.007939652674094506
FBLIM1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	8.947444753832318	-0.19460483927590982	-0.03401240387392668	0.05978914987554068	-0.04689118938826681	-6.858027350293227e-05	5.31476268616394e-75	0.021295769229709577	0.8373399184648698	0.7072802108896417	0.00018830946772535232	0.550294526488357	0.006866932642438317	0.007939652674094506
PHACTR2	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	10.679691926837329	-0.08092589779332932	-0.03001013808722286	0.03172334042471048	-0.038115764362866116	6.7436842624873965e-06	3.748749724319188e-159	0.23925636857927812	0.823831813880496	0.8065601037168884	0.0001911423704356848	0.9424538416310786	0.0036263298633054664	0.008025872350964912
NDC1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	7.119680010921853	-0.05572101651386324	-0.004359369374902	0.0157489257718465	-0.04392298320164904	7.026885741498377e-05	1.74722383395596e-54	0.4821304936116687	0.9776214922962481	0.9160218937271043	0.00019234006961292238	0.5141096893195243	0.004810920690612175	0.008025872350964912
AP-N (protein)	160	Gamma	Log	False	0.9709718985588498	2.2491122458889294e-246	True	0.5461391343925329	0.07088400635472765	-0.11743078680299468	0.1467016967008482	0.021252146325780104	9.413557506272233e-05	0.013741395349942603	0.06464217012046881	0.11841332473078202	0.042382572983551886	0.0001927480608479102	0.0708868585947455	0.0052927585239995745	0.008025872350964912
KANTR	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	6.847452474679089	-0.05805862771577386	-0.03379695537465244	0.06440362900714053	-0.04036831906178802	-0.0001747088786052442	1.8800744523295765e-59	0.4256910570497271	0.8130130548446919	0.6390534861756132	0.00019330562198499788	0.07765941552380634	0.004378895769215019	0.008025872350964912
TRMT9B	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	3.596717664571434	0.01455958466286189	-0.4213486136301474	0.11202298932576907	0.08348077509846635	0.00018587556084770742	3.70201609163722e-05	0.9231351255432568	0.1543458536498638	0.6935540276803058	0.0001966757586696564	0.364571663905238	0.012679698309281284	0.008134748679880312
FBXW11P1	160	Gamma	Log	False	0.9299001019683699	4.1318050462369344e-185	True	1.579335890245272	0.1362633516950706	-0.2489273603978619	0.16642019413233222	0.07542723689577296	0.00028777880261928606	0.04509633768760809	0.31785769414207066	0.351947840245622	0.5172956334265986	0.0001982895900841925	0.12047384933666651	0.010334125683838069	0.008170432427787295
imidazole propionate	160	Gamma	Log	True	0.5682992934671169	2.319093221117013e-49	True	6.287375871197652	-0.13612021507081784	0.41057075840709	0.1460008094409004	-0.16396145170269547	-0.00011354353986759618	0.00047859555424259166	0.4662679590603567	0.16886645735419703	0.5337343386759472	0.00020034541649609339	0.7613602862771756	0.04415626640130099	0.008193073085129714
FRMD4A	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	9.027780751924176	-0.08260413467069838	-0.13273045414433682	0.05552801891421705	-0.045626147987722146	-9.368255734533033e-05	7.495178045833404e-80	0.3171424638063284	0.41225066565288926	0.7211471377688643	0.00020028507243040634	0.40366932358885366	0.005253388072219423	0.008193073085129714
(S)-3-hydroxybutyrylcarnitine	160	Gamma	Log	False	0.6202779369424744	6.988301891438147e-60	True	1.6955230950960503	-0.04804038341480357	0.01328925948656294	-0.11078989859098512	-0.04218337371157313	-2.0966909535849884e-05	0.00012673191073282449	0.5303727821036969	0.9294495820211313	0.44246644366304677	0.00020898334196480837	0.840254481987666	0.030853371715201305	0.008514310089487586
CRYBG1	160	Gamma	Log	False	0.93125	1.8403867401765456e-186	True	10.718192943316534	-0.10821017518378928	-0.04223774502918598	0.09572867937625357	-0.04379491961888255	6.206175812384838e-05	2.6685272702561266e-120	0.17370278897759883	0.7864905006556193	0.5229593889977349	0.00021097916108977506	0.5657578388047411	0.004831544477828409	0.008563549680352885
